PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
49,K,4,14,M,-40,Punt,Out of Bounds,--,Double Tight,--,BAL,--,--,--,--,--,--,2
50,D,1,10,R,-39,Run,Rush,7,Trips,1 WOLVERINE ICE,L,L,--,--,--,--,--,2
51,D,2,3,M,-46,Pass,Incomplete,0,Trips,CHOICE,R,R,--,--,--,--,--,2
52,D,3,3,M,-46,Run,Rush,2,Twins Split,2 WOLVERINE ICE,L,L,--,--,--,--,--,2
53,D,4,1,M,-48,Run,Rush,0,Twins Split,3 WOLVERINE,L,L,--,--,--,--,--,2
54,O,1,10,M,48,Pass,Complete,40,Ace Twins,ROCKET 3 DUCK 4 GO,L,R,--,--,--,--,--,2
55,O,1,8,R,8,Run,Rush,3,Twins Tight Wing,2 OREGON,R,L,--,--,--,--,--,2
56,O,2,5,L,5,Run,Rush,-2,PRO,2 MICHIGAN ICE,R,R,--,--,--,--,--,2
57,O,3,7,M,7,Pass,Penalty,-10,Ace Twins,2 FIRE CHOICE,L,R,--,--,--,--,--,2
58,O,3,17,M,17,Pass,Incomplete,0,Ace Twins,2 RAZOR LEFT,R,L,--,--,--,--,--,2
59,O,4,17,M,17,Pass,Incomplete,0,Empty Tight,X FIRE CHOICE 3 GO,R,L,--,--,--,--,--,2
60,D,1,10,M,-17,Run,Rush,10,DOUBLES,2 WOLVERINE,BAL,L,--,--,--,--,--,2
61,D,1,10,L,-27,Pass,Incomplete,0,--,CHOICE,--,R,--,--,--,--,--,2
62,D,2,10,L,-27,Pass,Complete,15,Trips,CHOICE,R,R,--,--,--,--,--,2
63,D,1,10,R,-42,Run,Rush,10,DOUBLES,3 Oregon,BAL,L,--,--,--,--,--,2
64,D,1,10,L,48,Pass,Incomplete,0,DOUBLES,X POST Y POST,BAL,R,--,--,--,--,--,2
65,D,2,10,L,48,Pass,Complete,9,DOUBLES PINCH,3 BULLET,BAL,L,--,--,--,--,--,2
66,D,3,1,L,39,Run,Rush,-3,NASTY RIGHT,2 MICHIGAN ICE,R,R,--,--,--,--,--,2
67,D,4,4,M,42,--,Penalty,-5,Twins Split,--,R,--,--,--,--,--,--,2
68,K,4,9,L,47,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,2
69,O,1,10,R,-18,Run,Rush,20,Twins Tight Wing,2 OREGON,R,L,--,--,--,--,--,2
70,O,1,10,L,-38,Pass,Incomplete,0,Empty Tight,SMASH,R,L,--,--,--,--,--,2
71,O,2,10,L,-38,Pass,Sack,-5,Empty Tight,Scat STICK,R,R,--,--,--,--,--,2
72,O,3,15,R,-33,Run,Rush,0,Ace Twins,2 IOWA,R,L,--,--,--,--,--,2
73,K,4,15,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
74,D,1,10,L,39,Run,Rush,18,Twins Split,3 MINNESOTA,R,R,--,--,--,--,--,3
75,D,1,10,M,21,Run,Rush,14,Twins Split,2 MICHIGAN ICE,R,L,--,--,--,--,--,3
76,D,1,7,L,7,Run,Penalty,-6,Twins Split,2 MICHIGAN,R,R,--,--,--,--,--,3
77,D,2,13,R,13,Pass,Complete,3,DOUBLES PINCH,3 BULLET,BAL,L,--,--,--,--,--,3
78,D,3,10,L,10,Pass,"Complete, TD",10,DOUBLES PINCH,X POST,BAL,R,--,--,--,--,--,3
79,K,1,--,M,3,Extra Pt. Block,Penalty,--,--,--,--,--,--,--,--,--,--,3
80,K,0,--,M,8,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,3
81,K,0,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
82,O,1,10,R,-32,Run,Rush,2,Twins Tight Wing,2 MINNESOTA,R,L,--,--,--,--,--,3
83,O,2,8,M,-34,Pass,"Sack, Fumble",--,Ace Twins,2 GEORGIA SMASH,R,L,--,--,--,--,--,3
84,D,1,10,M,23,Run,"Rush, TD",23,Twins Split,2 WOLVERINE ICE,L,L,--,--,--,--,--,3
85,K,1,--,M,3,2 Pt. Defend,No Good,--,NASTY RIGHT,X GO,L,R,--,--,--,--,--,3
86,K,0,--,M,-40,KO Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,3
87,O,1,10,R,-35,Run,Rush,0,Ace Twins,2 Badger,L,R,--,--,--,--,--,3
88,O,2,10,R,-35,Run,"Rush, TD",65,Empty Tight,Flame 3 FLORIDA PRIDE,L,L,--,--,--,--,--,3
89,K,1,--,L,3,2 Pt.,No Good,--,Ace Twins,--,R,R,--,--,--,--,--,3
90,K,0,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
91,D,1,10,R,-45,Pass,Complete,28,Twins Split,2 WHEEL,L,L,--,--,--,--,--,3
92,D,2,2,L,27,Run,Rush,8,DOUBLES,1 FLORIDA,BAL,R,--,--,--,--,--,3
93,D,1,10,L,19,Run,Rush,12,DOUBLES,2 Badger,BAL,R,--,--,--,--,--,3
94,D,1,7,M,7,Pass,Complete,4,DOUBLES,CHOICE,BAL,L,--,--,--,--,--,3
95,D,2,3,L,3,Run,Rush,-1,DOUBLES,1 GATOR,BAL,L,--,--,--,--,--,3
96,D,3,4,L,4,Pass,"Complete, TD",4,Twins Split,3 OUT,R,R,--,--,--,--,--,3
97,K,1,--,M,3,2 Pt. Defend,Good,--,Double Tight,Y CORNER,BAL,L,--,--,--,--,--,3
98,K,0,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
99,O,1,10,R,-44,Pass,Interception,--,Ace Twins,2 GEORGIA BOOT,R,R,--,--,--,--,--,3
100,D,1,10,L,-10,Run,Rush,4,Twins Split,2 WOLVERINE ICE,R,R,--,--,--,--,--,3
101,D,2,6,M,-14,Pass,Complete,24,Twins Split,STICK 3 CORNER,L,L,--,--,--,--,--,3
102,D,2,7,L,-38,Pass,Complete,6,DOUBLES,MESH,BAL,R,--,--,--,--,--,3
103,D,3,1,R,-44,Run,Rush,3,Twins Split,QB SNEAK,L,L,--,--,--,--,--,3
104,D,1,10,M,-47,Run,Penalty,-10,Twins Split,2 MICHIGAN ICE,L,L,--,--,--,--,--,3
105,D,1,20,M,-37,Pass,Sack,-5,DOUBLES,CHOICE,BAL,L,--,--,--,--,--,3
106,D,2,25,L,-32,Run,Rush,-1,DOUBLES,2 MICHIGAN,BAL,L,--,--,--,--,--,3
107,D,3,26,L,-31,Run,Rush,24,DOUBLES,1 WOLVERINE ICE,BAL,R,--,--,--,--,--,3
108,D,4,2,L,45,Run,Rush,-19,--,--,--,R,--,--,--,--,--,3
109,O,1,10,R,36,Run,Rush,0,Ace Twins,ROCKET 3 DUCK FAKE 4 REVERSE,L,R,--,--,--,--,--,4
110,O,2,10,R,36,Pass,Incomplete,0,Empty Tight,FIRE Y RAZOR LEFT,L,L,--,--,--,--,--,4
111,O,3,10,R,36,Pass,Incomplete,0,Empty Tight,CHOICE SMASH,L,L,--,--,--,--,--,4
112,O,4,10,R,36,Pass,Incomplete,0,Empty Tight,X FLAME CHOICE 3 GO,L,R,--,--,--,--,--,4
113,D,1,10,L,-36,Run,Rush,13,Twins Split,4 DUCK,L,R,--,--,--,--,--,4
114,D,1,10,R,-49,Run,Rush,3,Twins Split,3 MICHIGAN,L,L,--,--,--,--,--,4
115,D,2,7,M,48,Run,Rush,-1,Twins Split,2 WOLVERINE,R,R,--,--,--,--,--,4
116,D,3,8,R,49,Pass,Complete,5,Twins Split,3 OUT,L,R,--,--,--,--,--,4
117,K,4,3,R,44,Punt Rec,Downed,--,Double Split,--,BAL,--,--,--,--,--,--,4
118,O,1,10,L,-9,Run,Rush,0,Ace Twins,ROCKET 2 IOWA,L,L,--,--,--,--,--,4
119,O,2,10,M,-9,Run,Rush,6,Ace Twins,Fire 4 Duck,R,R,--,--,--,--,--,4
120,O,3,4,R,-15,Pass,Interception,--,Ace Twins,2 FLAME CHOICE,R,L,--,--,--,--,--,4
121,D,1,10,M,18,Pass,Incomplete,0,Trips,X POST CORNER,R,L,--,--,--,--,--,4
122,D,2,10,M,18,Run,"Rush, TD",18,Trips,2 AUBRUN,L,L,--,--,--,--,--,4
123,K,1,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
124,K,0,--,L,-40,KO Rec,Out of Bounds,--,--,--,--,--,--,--,--,--,--,4
125,O,1,10,R,-35,Run,Rush,2,Ace Twins,2 WISCONSIN,R,R,--,--,--,--,--,4
126,O,2,8,R,-37,Run,Rush,10,Trips Tight,2 HAWKEYE,L,R,--,--,--,--,--,4
127,O,1,10,R,-47,Run,Rush,6,TE Trips Split,2 IOWA,L,L,--,--,--,--,--,4
128,O,2,4,M,47,Run,Rush,3,Trips Tight,ROCKET 2 AUBURN,L,L,--,--,--,--,--,4
129,O,3,1,M,44,Run,Fumble,--,Double Wing,ROCKET 3 HUSKER,BAL,R,--,--,--,--,--,4
130,D,1,10,M,47,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
131,D,1,10,M,47,Run,Rush,3,Twins Split,2 MICHIGAN ICE,L,L,--,--,--,--,--,4
132,D,2,7,M,44,Pass,Incomplete,0,Twins Split,GEORGIA X GO,R,R,--,--,--,--,--,4
133,D,3,7,M,44,Pass,Complete,20,Twins Split,X POST,R,R,--,--,--,--,--,4
134,D,1,10,M,24,Run,Rush,1,Twins Split,1 MICHIGAN ICE,L,L,--,--,--,--,--,4
1,K,--,--,M,-40,KO,Touchback,--,--,--,--,--,--,--,--,--,--,1
2,D,1,10,M,-20,Pass,Incomplete,0,Nasty Double Wing,--,R,L,--,--,--,--,--,1
3,D,2,10,M,-20,Run,Rush,15,Tight Wing,--,R,L,--,--,--,--,--,1
4,D,1,10,M,-35,Run,Rush,5,Tight Wing,--,L,R,--,--,--,--,--,1
5,D,2,5,M,-40,Pass,Complete,2,PRO,--,R,L,--,--,--,--,--,1
6,D,3,3,L,-42,Run,Rush,3,Double Tight,--,BAL,L,--,--,--,--,--,1
7,D,1,10,L,-45,Pass,Scramble,0,Double Tight,--,BAL,L,--,--,--,--,--,1
8,D,2,10,L,-45,Run,Rush,5,Double Tight,--,BAL,R,--,--,--,--,--,1
9,D,3,5,L,50,Pass,Incomplete,0,Double Tight,--,BAL,R,--,--,--,--,--,1
10,D,4,5,L,50,Run,Rush,16,Double Tight,--,BAL,L,--,--,--,--,--,1
11,D,1,10,L,34,Run,Rush,18,Double Tight,--,BAL,R,--,--,--,--,--,1
12,D,1,10,M,16,Run,"Rush, TD",16,Double Tight,--,BAL,L,--,--,--,--,--,1
13,K,--,--,M,3,Extra Pt. Block,Block,--,Tight Double Wing,--,BAL,--,--,--,--,--,--,1
14,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
15,O,1,10,R,-34,Run,Rush,-5,Trips Pinch,2 MICHIGAN CUT,R,R,--,--,--,--,--,1
16,O,2,15,R,-29,Run,Rush,-4,Ace Twins,Lazor 3 Oregon BLACK,R,L,--,--,--,--,--,1
17,O,3,19,M,-25,Pass,Complete,7,TRIPS NASTY,FlOOD,R,R,--,--,--,--,--,1
18,K,4,12,R,-32,Punt,TD,68,Double Tight,--,BAL,--,--,--,--,--,--,1
19,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,1
20,K,--,--,L,-40,KO Rec,Fumble,--,--,--,--,--,--,--,--,--,--,1
21,D,1,10,M,23,Run,Rush,22,Split,--,L,R,--,--,--,--,--,1
22,D,1,1,R,1,Run,Penalty,-5,Double Tight,--,BAL,R,--,--,--,--,--,1
23,D,1,6,R,6,--,Penalty,-5,Double Tight,--,BAL,--,--,--,--,--,--,1
24,D,1,11,R,11,Pass,Incomplete,0,Double Tight,--,BAL,L,--,--,--,--,--,1
25,D,2,11,R,11,Run,"Rush, TD",11,Double Tight,--,BAL,R,--,--,--,--,--,1
26,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,1
27,K,--,--,L,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
28,O,1,10,R,-25,Pass,Complete,-4,Trips Tight,3 BUBBLE,L,L,--,--,--,--,--,1
29,O,2,14,M,-21,Run,Rush,7,Twins,2 HAWKEYE,L,R,--,--,--,--,--,1
30,O,3,7,M,-28,Pass,Fumble,0,Trips Pinch,--,R,R,--,--,--,--,--,1
31,O,4,7,M,-28,Pass,Interception,--,Trips Pinch,SCAT TRAIL BOB,R,R,--,--,--,--,--,1
32,D,1,10,L,34,Run,Rush,30,Double Tight,--,BAL,L,--,--,--,--,--,1
33,D,1,4,L,4,Run,Penalty,4,Double Tight,--,BAL,R,--,--,--,--,--,1
34,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
35,O,1,10,L,-35,Run,Rush,0,ACE,2 HAWKEYE,BAL,R,--,--,--,--,--,1
36,O,2,10,M,-35,Pass,Complete,4,ACE,SPUDS,BAL,R,--,--,--,--,--,1
37,O,3,6,R,-39,Pass,Complete,0,Ace Wing,2 FLAME 3 IOWA,L,L,--,--,--,--,--,2
38,K,4,6,M,-39,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
39,S,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2
40,D,2,3,L,-36,Run,Rush,20,Tight Wing,--,R,L,--,--,--,--,--,2
41,D,1,10,L,44,Run,Rush,41,Tight Wing,--,L,R,--,--,--,--,--,2
42,D,1,3,R,3,Run,"Rush, TD",3,Double Tight,--,BAL,L,--,--,--,--,--,2
43,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
44,K,--,--,L,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
45,O,1,10,R,-25,Run,Rush,1,Ace Wing,2 WISCONSIN,L,L,--,--,--,--,--,2
46,O,2,9,R,-26,Run,Rush,-2,Ace Twins,LAZOR 2 TIGER,R,L,--,--,--,--,--,2
47,O,3,11,R,-24,Pass,Interception,--,Empty Tight,CHOICE SMASH,L,L,--,--,--,--,--,2
48,D,1,10,L,44,Run,Penalty,-5,Double Wing Split,--,L,R,--,--,--,--,--,2
49,D,1,15,M,49,Pass,Incomplete,0,Double Wing Split,--,L,L,--,--,--,--,--,2
50,D,2,15,M,49,Pass,Complete,9,Twins Split,--,R,L,--,--,--,--,--,2
51,D,3,6,M,40,Pass,Scramble,23,Double Wing Split,--,L,R,--,--,--,--,--,2
52,D,1,10,M,17,Pass,"Complete, TD",17,Twins,--,R,L,--,--,--,--,--,2
53,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
54,K,--,--,L,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
55,O,1,10,R,-38,Run,Rush,-1,TE Trips Wing,2 OREGON,L,L,--,--,--,--,--,2
56,O,2,11,L,-37,Pass,Complete,3,Ace Twins,2 GEORGIA BOOT 2 RAZOR LEFT,R,L,--,--,--,--,--,2
57,O,3,8,L,-40,Pass,Complete,-2,Trips Tight,3 BUBBLE,R,R,--,--,--,--,--,2
58,O,4,10,M,-38,Pass,Incomplete,0,Double Tight,--,BAL,L,--,--,--,--,--,2
59,D,1,10,R,-33,Run,Rush,16,Tight Wing,--,L,R,--,--,--,--,--,2
60,D,1,10,R,-49,Run,Rush,21,Tight Wing,--,R,L,--,--,--,--,--,2
61,D,1,10,R,30,Run,Rush,4,Tight Wing,--,R,L,--,--,--,--,--,2
62,D,2,6,L,26,Run,Rush,-1,Tight Wing,--,R,R,--,--,--,--,--,2
63,D,3,7,M,27,Run,Rush,22,Tight Wing,--,L,R,--,--,--,--,--,2
64,D,1,5,L,5,Run,"Rush, TD",5,Double Tight,--,BAL,L,--,--,--,--,--,2
65,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,2
66,K,--,--,L,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
67,O,1,10,M,-40,Pass,Incomplete,0,Ace Twins,2 FLAME CHOICE,R,L,--,--,--,--,--,2
68,O,2,10,M,-40,Run,Rush,0,Ace Twins,2 HAWKEYE,L,R,--,--,--,--,--,2
69,K,3,10,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
70,O,1,10,L,-28,Run,Rush,2,ACE,2 HAWKEYE,BAL,R,--,--,--,--,--,3
71,O,2,8,L,-30,Run,Rush,0,ACE,2 HAWKEYE,BAL,R,--,--,--,--,--,3
72,O,3,8,M,-30,Pass,Scramble,3,ACE,SMASH,BAL,L,--,--,--,--,--,3
73,K,4,5,L,-33,Punt,Return,--,--,--,--,--,--,--,--,--,--,3
74,D,1,10,R,-22,Run,Rush,4,Tight Wing,--,L,R,--,--,--,--,--,3
75,D,2,6,R,-26,Run,Rush,4,Tight Wing,--,R,L,--,--,--,--,--,3
76,D,3,2,M,-30,Run,Rush,-1,Double Tight,--,BAL,R,--,--,--,--,--,3
77,K,4,3,M,-29,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,3
78,O,1,10,R,-48,Run,Rush,15,Ace Twins,LAZOR 4 OREGON BLACK,L,L,--,--,--,--,--,3
79,O,1,10,L,37,Pass,Complete,0,Ace Twins,2 RAZOR LEFT,L,L,--,--,--,--,--,3
80,O,2,10,L,37,Run,Rush,5,Twins,2 WOLVERINE ICE,L,R,--,--,--,--,--,3
81,O,3,5,L,32,--,Penalty,-5,TE Trips Split,--,R,--,--,--,--,--,--,3
82,O,3,10,L,37,Pass,Incomplete,0,TE Trips Split,SMASH,R,R,--,--,--,--,--,3
83,O,4,10,L,37,Pass,Incomplete,0,Trips Tight,Lightning 3 CORNER,R,L,--,--,--,--,--,3
84,D,1,10,R,-37,Run,Rush,9,Double Tight,--,BAL,R,--,--,--,--,--,3
85,D,2,1,R,-46,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,3
86,D,1,10,R,50,Run,Rush,2,Double Tight,--,BAL,R,--,--,--,--,--,3
87,D,2,8,R,48,Run,Rush,6,Double Tight,--,BAL,L,--,--,--,--,--,3
88,D,3,2,R,42,Run,Rush,1,Double Tight,--,BAL,L,--,--,--,--,--,3
89,D,4,1,L,41,Run,Rush,0,Double Tight,--,BAL,R,--,--,--,--,--,3
90,O,1,10,M,-43,Run,Rush,38,Ace Twins,ROCKET 2 AUBURN,L,L,--,--,--,--,--,3
91,O,1,10,L,19,Pass,"Complete, TD",19,Empty Tight,Smash SCAT,R,R,--,--,--,--,--,3
92,K,1,--,L,3,2 Pt.,Good,--,Ace Twins,--,R,R,--,--,--,--,--,3
93,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
94,D,1,10,M,-26,Run,Rush,4,Double Tight,--,BAL,L,--,--,--,--,--,3
95,D,2,6,M,-30,Run,Rush,17,Tight Wing,--,L,L,--,--,--,--,--,3
96,D,1,10,L,-47,Run,Rush,25,Tight Wing,--,R,L,--,--,--,--,--,3
97,D,1,10,L,28,Run,Rush,7,Tight Wing,--,R,L,--,--,--,--,--,4
98,D,2,3,L,21,Run,Rush,7,Tight Wing,--,R,L,--,--,--,--,--,4
99,D,1,10,L,14,Run,Rush,5,Split,--,L,R,--,--,--,--,--,4
100,D,2,5,M,9,Run,Rush,0,Tight Wing,--,R,L,--,--,--,--,--,4
101,D,3,5,M,9,Run,Rush,6,Tight Wing,--,R,L,--,--,--,--,--,4
102,D,1,3,M,3,Run,Rush,1,Double Tight,--,BAL,R,--,--,--,--,--,4
103,D,2,2,M,2,Run,"Rush, TD",2,Double Tight,--,BAL,L,--,--,--,--,--,4
104,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,4
105,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
106,O,1,10,R,-40,Run,Rush,13,ACE,2 GOPHER,BAL,R,--,--,--,--,--,4
107,O,1,10,R,47,Run,Rush,8,ACE,Flame 4 Oregon,BAL,L,--,--,--,--,--,4
108,O,2,2,L,39,Run,Fumble,-3,ACE,2 IOWA,BAL,L,--,--,--,--,--,4
109,D,1,10,R,-36,Run,Rush,3,Double Tight,--,BAL,R,--,--,--,--,--,4
110,D,2,7,R,-39,Run,Rush,16,Twins Split,--,L,L,--,--,--,--,--,4
111,D,1,10,L,45,Run,Fumble,-3,Twins Split,--,L,L,--,--,--,--,--,4
112,O,1,10,R,42,Run,Rush,2,ACE,2 IOWA,BAL,L,--,--,--,--,--,4
113,O,2,8,R,40,Run,Rush,-1,ACE,2 OREGON,BAL,L,--,--,--,--,--,4
114,O,3,9,M,41,Run,Rush,0,ACE,2 WISCONSIN,BAL,R,--,--,--,--,--,4
